Country Name,Country Code,Continent Code,Year,Net Migration Rate,DALYs,HDI,GDP,Life Expectancy,Inflation,Mortality,Healthcare expenditure
Fiji,FJI,OC,2019,-8.026,40378.8168152689,0.743,-0.445563043622684,67.444,1.7731018246027,37.7,13.19460297
Fiji,FJI,OC,2020,-7.027,,0.743,-15.7118039805906,67.444,-2.5952432588737,37.7,13.19460297
Finland,FIN,EU,1955,-1.578,,,,,,,
Finland,FIN,EU,1956,-1.5184,,,,,,,
Finland,FIN,EU,1957,-1.4588,,,,,,,
Finland,FIN,EU,1958,-1.3992,,,,,,,
Finland,FIN,EU,1959,-1.3396000000000001,,,,,,,
Finland,FIN,EU,1960,-1.28,,,,68.819756097561,3.41812725350791,,
Finland,FIN,EU,1961,-1.6014,,,7.60467047924426,68.8441463414634,1.69100191533953,,
Finland,FIN,EU,1962,-1.9228,,,2.98194553610325,68.5778048780488,4.38398278172672,,
Finland,FIN,EU,1963,-2.2442,,,3.2850996357034,69.0126829268293,4.99638188645286,,
Finland,FIN,EU,1964,-2.5656,,,5.23868659789346,69.2209756097561,10.2758607417486,,
Finland,FIN,EU,1965,-2.887,,,5.30285780228277,68.9778048780488,4.94058806755301,,
Finland,FIN,EU,1966,-3.1630000000000003,,,2.3728230152817,69.4770731707317,3.87365401861326,,
Finland,FIN,EU,1967,-3.439,,,2.16882888287419,69.6665853658537,5.37778183372857,,
Finland,FIN,EU,1968,-3.7150000000000003,,,2.30328998355674,69.6163414634146,9.19166799519519,,
Finland,FIN,EU,1969,-3.9910000000000005,,,9.59328778480035,69.5034146341464,2.2056109352125,,
Finland,FIN,EU,1970,-4.267,,,4.81373679601094,70.179512195122,2.7404204305122,,
Finland,FIN,EU,1971,-3.1660000000000004,,,2.35692135759953,70.0175609756098,6.47576543061844,,
Finland,FIN,EU,1972,-2.065,,,7.73548550195038,70.7073170731707,6.66249783515333,,
Finland,FIN,EU,1973,-0.9639999999999995,,,6.98382784475125,71.2236585365854,10.7544718831369,,
Finland,FIN,EU,1974,0.13700000000000045,,,3.23653304028531,71.1348780487805,16.9363999989274,,
Finland,FIN,EU,1975,1.238,,,1.80489827726724,71.6736585365854,17.8113972340213,,
Finland,FIN,EU,1976,0.7432,,,0.344382485474924,71.8129268292683,14.3426930852258,,
Finland,FIN,EU,1977,0.24839999999999995,,,0.239510829311158,72.350243902439,11.7933469184053,,
Finland,FIN,EU,1978,-0.24639999999999995,,,2.91970741193541,72.8970731707317,7.79935074552146,,
Finland,FIN,EU,1979,-0.7412000000000001,,,7.12192637149123,73.1553658536586,7.4669615131074,,
Finland,FIN,EU,1980,-1.236,,,5.38904788022778,73.44,11.5946192492108,,
Finland,FIN,EU,1981,-0.7728,,,1.3158788537492,73.7465853658537,11.3057566509549,,
Finland,FIN,EU,1982,-0.3096000000000001,,,3.10808869307027,74.2980487804878,9.58492764677443,,
Finland,FIN,EU,1983,0.15359999999999974,,,3.11658151416627,74.2009756097561,8.3662926064564,,
Finland,FIN,EU,1984,0.6167999999999998,,,3.23769199585604,74.5190243902439,7.06765638328174,,
Finland,FIN,EU,1985,1.08,,,3.54889658723026,74.2229268292683,5.19562195429434,,
Finland,FIN,EU,1986,1.0116,,,2.75563345861494,74.56,2.93357920442334,,
Finland,FIN,EU,1987,0.9432,,,3.57482613830207,74.5919512195122,4.11302886205054,,
Finland,FIN,EU,1988,0.8748,,,5.21715032265726,74.5770731707317,5.08592861394881,,
Finland,FIN,EU,1989,0.8064,,,5.08714367418199,74.7921951219512,6.59290980189127,,
Finland,FIN,EU,1990,0.738,27337.6829879216,0.79,0.670275844289762,74.8131707317073,6.14956531179854,,
Finland,FIN,EU,1991,0.9638,26865.657787533,0.793,-5.88632806942667,75.2275609756098,4.31021289843461,,
Finland,FIN,EU,1992,1.1896,26408.0744383672,0.801,-3.29466006575714,75.4553658536585,2.91932319285018,,
Finland,FIN,EU,1993,1.4154,25880.5907545159,0.805,-0.661998030419085,75.7051219512195,2.19065319556431,,
Finland,FIN,EU,1994,1.6412,25260.4481721032,0.815,3.96305242370121,76.3956097560976,1.08855677589407,,
Finland,FIN,EU,1995,1.867,25037.0151462016,0.823,4.21686746987953,76.409512195122,0.791239406938448,,
Finland,FIN,EU,1996,1.6656,24741.3775039456,0.83,3.66717982978477,76.6934146341464,0.629194238121014,,
Finland,FIN,EU,1997,1.4642,24580.6581788063,0.838,6.33379565418399,76.8785365853659,1.1925588342584,,
Finland,FIN,EU,1998,1.2628,24330.0522256589,0.846,5.45718050065875,77.0907317073171,1.3994737857984,,
Finland,FIN,EU,1999,1.0614,24110.0722177785,0.854,4.37957572274557,77.2912195121951,1.16223155669443,,
Finland,FIN,EU,2000,0.86,23862.3168920342,0.864,5.7733624584817,77.4658536585366,3.04210080667796,14.7,21.62706375
Finland,FIN,EU,2001,0.9326,23449.8515505547,0.871,2.61001912392074,77.9658536585366,2.57844080098894,13.8,21.2191143
Finland,FIN,EU,2002,1.0052,23191.5819654029,0.874,1.70714896198065,78.119512195122,1.57122012789382,13.6,20.74457169
Finland,FIN,EU,2003,1.0778,22988.5892560329,0.877,2.00378420285061,78.3682926829268,0.877440386254743,13.4,20.33722687
Finland,FIN,EU,2004,1.1504,22869.5856280706,0.904,3.99209129032087,78.7146341463415,0.187120559084453,13.4,19.85958481
Finland,FIN,EU,2005,1.223,22569.1966691324,0.908,2.77985055556123,78.8170731707317,0.623874450025199,13.0,19.57610703
Finland,FIN,EU,2006,1.4118,22222.1293566118,0.912,4.02740965802573,79.2146341463415,1.56666380704384,12.5,18.81658745
Finland,FIN,EU,2007,1.6006,22115.8201732812,0.915,5.29933650739021,79.2634146341464,2.51066565240339,12.5,18.99827766
Finland,FIN,EU,2008,1.7894,21824.794359459,0.917,0.783995060876521,79.5682926829268,4.06595355358378,12.2,18.57298851
Finland,FIN,EU,2009,1.9782,21567.4281564391,0.912,-8.0744474323113,79.719512195122,-9.17360403259616e-07,12.2,18.31736946
Finland,FIN,EU,2010,2.167,21285.2005608218,0.916,3.18595865407703,79.8707317073171,1.1841352315465,12.0,18.80395508
Finland,FIN,EU,2011,2.334,20927.6944416441,0.92,2.54766483842627,80.4707317073171,3.41680754255211,11.7,18.1520462
Finland,FIN,EU,2012,2.501,20648.2709576739,0.921,-1.39754572817782,80.6268292682927,2.80833622561575,11.4,17.46195984
Finland,FIN,EU,2013,2.668,20292.2031300309,0.928,-0.901696316194844,80.9756097560976,1.47828615688804,11.1,17.79447365
Finland,FIN,EU,2014,2.835,19999.1926259605,0.928,-0.364908156882066,81.1804878048781,1.04119621178439,10.6,17.63744736
Finland,FIN,EU,2015,3.002,19658.2832913355,0.93,0.543659211765487,81.4804878048781,-0.207928839905218,10.6,18.62889481
Finland,FIN,EU,2016,2.9096,19620.4962905307,0.932,2.81145776663433,81.4292682926829,0.356684500891696,10.4,19.27291298
Finland,FIN,EU,2017,2.8172,19626.171786091,0.935,3.19240962968416,81.6317073170732,0.754015047084413,10.3,19.04596901
Finland,FIN,EU,2018,2.7248,19585.9615418494,0.937,1.14194750876192,81.7341463414634,1.08382098409299,10.0,18.43068314
Finland,FIN,EU,2019,2.6324,19569.4681736946,0.938,1.22075414302529,81.7853658536586,1.02409392963429,9.6,17.44896507
Finland,FIN,EU,2020,2.54,,0.938,-2.80013589086919,81.7853658536586,0.290554555653313,9.6,17.44896507
France,FRA,EU,1955,1.006,,,,,,,
France,FRA,EU,1956,1.5506,,,,,,,
France,FRA,EU,1957,2.0952,,,,,,,
France,FRA,EU,1958,2.6398,,,,,,,
France,FRA,EU,1959,3.1844,,,,,,,
France,FRA,EU,1960,3.729,,,,69.8682926829268,4.1399357551843,,
France,FRA,EU,1961,4.1846,,,4.9801118491384,70.1170731707317,2.4004610454632,,
France,FRA,EU,1962,4.6402,,,6.84346998523586,70.3146341463415,5.33128007065638,,
France,FRA,EU,1963,5.0958,,,6.23367995209179,70.5146341463415,4.99915289796852,,
France,FRA,EU,1964,5.551399999999999,,,6.65209950760072,70.6634146341463,3.211191702931,,
France,FRA,EU,1965,6.007,,,4.86150769580638,70.8121951219512,2.7031045587308,,
France,FRA,EU,1966,5.2008,,,5.25183704566086,70.9609756097561,2.60200076636453,,
France,FRA,EU,1967,4.3946,,,4.92114891528463,71.1609756097561,2.79177709435144,,
France,FRA,EU,1968,3.5884,,,4.49130888579006,71.309756097561,4.54320486402014,,
France,FRA,EU,1969,2.7822,,,7.10947534485236,71.4585365853659,6.04596284173893,,
France,FRA,EU,1970,1.976,,,6.10867981285152,71.6585365853659,5.29964124562672,,
France,FRA,EU,1971,2.0008,,,5.31671589688149,71.9073170731707,5.3975186559511,,
France,FRA,EU,1972,2.0256,,,4.51137401861739,72.1073170731707,6.06300309718189,,
France,FRA,EU,1973,2.0504000000000002,,,6.34458067469789,72.3560975609756,7.38060106398913,,
France,FRA,EU,1974,2.0752,,,4.30091914308284,72.6048780487805,13.6493174728138,,
France,FRA,EU,1975,2.1,,,-0.959884746223096,72.8536585365854,11.6859272493228,,
France,FRA,EU,1976,1.874,,,4.35675890276836,73.1024390243903,9.62549578155529,,
France,FRA,EU,1977,1.6480000000000001,,,3.46431200428788,73.3512195121951,9.49455467190429,,
France,FRA,EU,1978,1.422,,,3.97854372235838,73.6024390243903,9.25055846724437,,
France,FRA,EU,1979,1.196,,,3.54998915669242,73.8512195121951,10.6467341716663,,
France,FRA,EU,1980,0.97,,,1.57874525990584,74.0512195121951,13.5625788483016,,
France,FRA,EU,1981,0.9898,,,1.06901983853727,74.3,13.3144055680071,,
France,FRA,EU,1982,1.0096,,,2.50539661637579,74.5,11.9784719523805,,
France,FRA,EU,1983,1.0293999999999999,,,1.24086486211559,74.8,9.45954847235314,,
France,FRA,EU,1984,1.0492,,,1.51372160344316,75.0,7.6738026224732,,
France,FRA,EU,1985,1.069,,,1.62278136715794,75.3,5.83109973854516,,
France,FRA,EU,1986,1.0528,,,2.33727634979969,75.6,2.53852591781416,,
France,FRA,EU,1987,1.0366,,,2.56190033450119,75.8,3.28889821400136,,
France,FRA,EU,1988,1.0204,,,4.74314219356484,76.1,2.70081527508111,,
France,FRA,EU,1989,1.0042,,,4.34386106267613,76.3487804878049,3.49830220700748,,
France,FRA,EU,1990,0.988,25192.0573765642,0.786,2.92393508123074,76.6,3.19428338029481,,
France,FRA,EU,1991,0.8758,24999.8973806917,0.796,1.04817584704435,76.8487804878049,3.21340732409685,,
France,FRA,EU,1992,0.7636000000000001,24678.6558157204,0.804,1.59934267687127,77.1,2.36376046269354,,
France,FRA,EU,1993,0.6514,24424.0561969858,0.81,-0.628666351905437,77.3,2.10446277124641,,
France,FRA,EU,1994,0.5392,24051.8411273942,0.825,2.35834218111899,77.6487804878049,1.65551532926996,,
France,FRA,EU,1995,0.427,23737.80218558,0.832,2.10669525325974,77.7512195121951,1.79648142095595,,
France,FRA,EU,1996,0.4742,23436.9919223515,0.837,1.41299367250002,77.9536585365854,1.98288365089736,,
France,FRA,EU,1997,0.5214,23028.6122954164,0.841,2.33629652937944,78.3048780487805,1.20394294026966,,
France,FRA,EU,1998,0.5686,22965.6887799905,0.845,3.58865942535427,78.6048780487805,0.65112686783302,,
France,FRA,EU,1999,0.6158,22775.7258989055,0.851,3.42137379882455,78.7560975609756,0.537141639134613,,
France,FRA,EU,2000,0.663,22521.4247475683,0.849,3.92366922704063,79.0560975609756,1.6759598872093,14.1,7.27349663
France,FRA,EU,2001,1.1474,22363.3167857938,0.851,1.98372141863292,79.1585365853659,1.63478079549599,13.8,7.33573961
France,FRA,EU,2002,1.6318,22124.2932114197,0.852,1.13553148214601,79.2609756097561,1.9234122872706,13.6,7.13796902
France,FRA,EU,2003,2.1162,21877.4725032096,0.855,0.823160756684118,79.1146341463415,2.09847219146922,13.4,7.37661886
France,FRA,EU,2004,2.6006,21297.1065300947,0.858,2.82975292869891,80.1634146341463,2.14208964640242,12.8,7.24623203
France,FRA,EU,2005,3.085,21042.5840519947,0.867,1.66321998030079,80.1634146341463,1.74586936380481,12.7,7.36894703
France,FRA,EU,2006,2.7558,20770.7264139694,0.871,2.44932360111885,80.8121951219512,1.67512449608728,12.4,9.35880566
France,FRA,EU,2007,2.4266,20506.2358722529,0.874,2.42473624337305,81.1121951219512,1.48799805953858,12.2,9.5284071
France,FRA,EU,2008,2.0974,20350.0605043187,0.875,0.254945960124005,81.2146341463415,2.81286194914787,12.0,10.02973175
France,FRA,EU,2009,1.7682,20217.1536238667,0.876,-2.87331382849631,81.4146341463415,0.0876204781574529,11.9,10.16679668
France,FRA,EU,2010,1.439,20021.0724615278,0.879,1.94943762312663,81.6634146341463,1.53112270420924,11.8,10.23503113
France,FRA,EU,2011,1.4174,19771.7019260065,0.882,2.19270063266654,82.1146341463415,2.11159795174997,11.5,10.23994064
France,FRA,EU,2012,1.3958,19551.2553189794,0.885,0.313134751077172,81.9682926829268,1.95419531613507,11.8,10.11996078
France,FRA,EU,2013,1.3742,19315.0880878122,0.889,0.576326674771792,82.219512195122,0.863715497861826,11.3,9.9480238
France,FRA,EU,2014,1.3526,19050.3957099862,0.893,0.956183052371557,82.719512195122,0.507758822937957,11.0,9.86985874
France,FRA,EU,2015,1.331,19089.6695507787,0.895,1.1129123405747,82.3219512195122,0.0375143805125363,11.0,9.71686268
France,FRA,EU,2016,1.1774,18814.4081044145,0.894,1.09546440372048,82.5731707317073,0.183334861123848,10.9,9.57648277
France,FRA,EU,2017,1.0238,18760.9624247528,0.897,2.29141999417021,82.5756097560976,1.03228275064674,10.8,9.58603287
France,FRA,EU,2018,0.8701999999999999,18721.0256709144,0.898,1.86506607081999,82.7243902439024,1.85081508315494,10.7,9.31658268
France,FRA,EU,2019,0.7165999999999999,18781.5081178819,0.901,1.84297181445896,82.5780487804878,1.10825492288292,10.6,9.26107979
France,FRA,EU,2020,0.563,,0.901,-7.85525603703762,82.5780487804878,0.476498852725083,10.6,9.26107979
French Guiana,GUF,SA,1955,1.712,,,,,,,
French Guiana,GUF,SA,1956,2.3026,,,,,,,
French Guiana,GUF,SA,1957,2.8932,,,,,,,
French Guiana,GUF,SA,1958,3.4838,,,,,,,
French Guiana,GUF,SA,1959,4.0744,,,,,,,
French Guiana,GUF,SA,1960,4.665,,,,,,,
French Guiana,GUF,SA,1961,7.6502,,,,,,,
French Guiana,GUF,SA,1962,10.6354,,,,,,,
French Guiana,GUF,SA,1963,13.6206,,,,,,,
French Guiana,GUF,SA,1964,16.605800000000002,,,,,,,
French Guiana,GUF,SA,1965,19.591,,,,,,,
French Guiana,GUF,SA,1966,19.3906,,,,,,,
French Guiana,GUF,SA,1967,19.1902,,,,,,,
French Guiana,GUF,SA,1968,18.9898,,,,,,,
French Guiana,GUF,SA,1969,18.7894,,,,,,,
French Guiana,GUF,SA,1970,18.589,,,,,,,
French Guiana,GUF,SA,1971,16.8146,,,,,,,
French Guiana,GUF,SA,1972,15.040199999999999,,,,,,,
French Guiana,GUF,SA,1973,13.2658,,,,,,,
French Guiana,GUF,SA,1974,11.4914,,,,,,,
French Guiana,GUF,SA,1975,9.717,,,,,,,
French Guiana,GUF,SA,1976,11.0828,,,,,,,
French Guiana,GUF,SA,1977,12.448599999999999,,,,,,,
French Guiana,GUF,SA,1978,13.8144,,,,,,,
French Guiana,GUF,SA,1979,15.1802,,,,,,,
French Guiana,GUF,SA,1980,16.546,,,,,,,
French Guiana,GUF,SA,1981,18.854599999999998,,,,,,,
French Guiana,GUF,SA,1982,21.1632,,,,,,,
French Guiana,GUF,SA,1983,23.471799999999998,,,,,,,
French Guiana,GUF,SA,1984,25.7804,,,,,,,
French Guiana,GUF,SA,1985,28.089,,,,,,,
French Guiana,GUF,SA,1986,29.0972,,,,,,,
French Guiana,GUF,SA,1987,30.1054,,,,,,,
French Guiana,GUF,SA,1988,31.1136,,,,,,,
French Guiana,GUF,SA,1989,32.1218,,,,,,,
French Guiana,GUF,SA,1990,33.13,,,,,,,
French Guiana,GUF,SA,1991,27.910200000000003,,,,,,,
French Guiana,GUF,SA,1992,22.6904,,,,,,,
French Guiana,GUF,SA,1993,17.470599999999997,,,,,,,
French Guiana,GUF,SA,1994,12.250799999999998,,,,,,,
French Guiana,GUF,SA,1995,7.031,,,,,,,
French Guiana,GUF,SA,1996,7.3816,,,,,,,
French Guiana,GUF,SA,1997,7.7322,,,,,,,
French Guiana,GUF,SA,1998,8.0828,,,,,,,
French Guiana,GUF,SA,1999,8.4334,,,,,,,
French Guiana,GUF,SA,2000,8.784,,,,,,,
French Guiana,GUF,SA,2001,10.807,,,,,,,
French Guiana,GUF,SA,2002,12.830000000000002,,,,,,,
French Guiana,GUF,SA,2003,14.853000000000002,,,,,,,
French Guiana,GUF,SA,2004,16.876,,,,,,,
French Guiana,GUF,SA,2005,18.899,,,,,,,
French Guiana,GUF,SA,2006,15.6704,,,,,,,
French Guiana,GUF,SA,2007,12.4418,,,,,,,
French Guiana,GUF,SA,2008,9.2132,,,,,,,
French Guiana,GUF,SA,2009,5.9846,,,,,,,
French Guiana,GUF,SA,2010,2.756,,,,,,,
French Guiana,GUF,SA,2011,2.0336,,,,,,,
French Guiana,GUF,SA,2012,1.3112,,,,,,,
French Guiana,GUF,SA,2013,0.5888,,,,,,,
French Guiana,GUF,SA,2014,-0.1335999999999999,,,,,,,
French Guiana,GUF,SA,2015,-0.856,,,,,,,
French Guiana,GUF,SA,2016,0.1727999999999999,,,,,,,
French Guiana,GUF,SA,2017,1.2016,,,,,,,
French Guiana,GUF,SA,2018,2.2304,,,,,,,
French Guiana,GUF,SA,2019,3.2592,,,,,,,
French Guiana,GUF,SA,2020,4.288,,,,,,,
French Polynesia,PYF,OC,1955,-3.984,,,,,,,
French Polynesia,PYF,OC,1956,-4.5086,,,,,,,
French Polynesia,PYF,OC,1957,-5.0332,,,,,,,
French Polynesia,PYF,OC,1958,-5.5578,,,,,,,
French Polynesia,PYF,OC,1959,-6.0824,,,,,,,
French Polynesia,PYF,OC,1960,-6.607,,,,56.282,,,
French Polynesia,PYF,OC,1961,-3.7978000000000005,,,,56.708,,,
French Polynesia,PYF,OC,1962,-0.9886000000000008,,,,57.093,,,
French Polynesia,PYF,OC,1963,1.820599999999998,,,,57.465,,,
French Polynesia,PYF,OC,1964,4.629799999999999,,,,57.845,,,
French Polynesia,PYF,OC,1965,7.439,,,,58.242,,,
French Polynesia,PYF,OC,1966,7.263,,,9.57657823321398,58.654,,,
French Polynesia,PYF,OC,1967,7.087,,,-4.73916661508066,59.061,,,
French Polynesia,PYF,OC,1968,6.911,,,14.9308021381053,59.452,,,
French Polynesia,PYF,OC,1969,6.735,,,-2.68594101286762,59.827,,,
French Polynesia,PYF,OC,1970,6.559,,,1.62671134424308,60.183,,,
French Polynesia,PYF,OC,1971,6.902200000000001,,,12.0024086435434,60.518,,,
French Polynesia,PYF,OC,1972,7.2454,,,-4.69507872897101,60.836,,,
French Polynesia,PYF,OC,1973,7.5886000000000005,,,7.8025611188126,61.149,,,
French Polynesia,PYF,OC,1974,7.931800000000001,,,18.0010489048829,61.469,,,
French Polynesia,PYF,OC,1975,8.275,,,-4.90270239510315,61.823,,,
French Polynesia,PYF,OC,1976,7.934200000000001,,,8.20361632274225,62.239,,,
French Polynesia,PYF,OC,1977,7.5934,,,2.07899270822934,62.728,,,
French Polynesia,PYF,OC,1978,7.2526,,,9.89255929875752,63.291,,,
French Polynesia,PYF,OC,1979,6.9117999999999995,,,3.92592417389798,63.916,,,
French Polynesia,PYF,OC,1980,6.571,,,0.484901264845377,64.576,,,
French Polynesia,PYF,OC,1981,6.1408,,,8.50472937744387,65.234,,,
French Polynesia,PYF,OC,1982,5.7105999999999995,,,9.97163846384962,65.854,,,
French Polynesia,PYF,OC,1983,5.2804,,,5.40631994982289,66.407,,,
French Polynesia,PYF,OC,1984,4.8502,,,5.40568608280671,66.883,,,
French Polynesia,PYF,OC,1985,4.42,,,5.40654304195019,67.278,,,
French Polynesia,PYF,OC,1986,3.4598,,,8.40000312438364,67.604,,,
French Polynesia,PYF,OC,1987,2.4996,,,7.10000435343269,67.888,,,
French Polynesia,PYF,OC,1988,1.5393999999999997,,,2.39999874410782,68.156,,,
French Polynesia,PYF,OC,1989,0.5791999999999997,,,3.00000197109196,68.424,,,
French Polynesia,PYF,OC,1990,-0.381,,,2.20000012757878,68.704,,,
French Polynesia,PYF,OC,1991,-0.9601999999999999,,,4.89999620682251,69.007,,,
French Polynesia,PYF,OC,1992,-1.5393999999999999,,,0.899997568166981,69.332,,,
French Polynesia,PYF,OC,1993,-2.1186,,,0.100003233528184,69.678,,,
French Polynesia,PYF,OC,1994,-2.6978,,,0.800002286351003,70.044,,,
French Polynesia,PYF,OC,1995,-3.277,,,0.499993909756995,70.426,,,
French Polynesia,PYF,OC,1996,-2.0142,,,0.300000308971946,70.815,,,
French Polynesia,PYF,OC,1997,-0.7514000000000003,,,1.90000413611526,71.202,,,
French Polynesia,PYF,OC,1998,0.5113999999999996,,,6.19999577949339,71.58,,,
French Polynesia,PYF,OC,1999,1.7741999999999996,,,4.00000463907075,71.946,,,
French Polynesia,PYF,OC,2000,3.037,,,4.00000035949274,72.303,,,
French Polynesia,PYF,OC,2001,2.442,,,3.893887726818467,72.658,,,
French Polynesia,PYF,OC,2002,1.847,,,3.7877750941441946,73.017,,,
French Polynesia,PYF,OC,2003,1.252,,,3.681662461469922,73.382,,,
French Polynesia,PYF,OC,2004,0.657,,,3.575549828795649,73.751,,,
French Polynesia,PYF,OC,2005,0.062,,,3.469437196121377,74.116,,,
French Polynesia,PYF,OC,2006,-1.3242,,,3.3633245634471045,74.466,,,
French Polynesia,PYF,OC,2007,-2.7104000000000004,,,3.257211930772832,74.793,,,
French Polynesia,PYF,OC,2008,-4.0966,,,3.1510992980985595,75.092,,,
French Polynesia,PYF,OC,2009,-5.4828,,,3.044986665424287,75.363,,,
French Polynesia,PYF,OC,2010,-6.869,,,2.9388740327500145,75.611,,,
French Polynesia,PYF,OC,2011,-6.6838,,,2.832761400075742,75.844,,,
French Polynesia,PYF,OC,2012,-6.4986,,,2.72664876740147,76.074,,,
French Polynesia,PYF,OC,2013,-6.3134,,,2.6205361347271974,76.307,,,
French Polynesia,PYF,OC,2014,-6.1282,,,2.514423502052925,76.546,,,
French Polynesia,PYF,OC,2015,-5.943,,,2.4083108693786524,76.787,,,
French Polynesia,PYF,OC,2016,-5.4764,,,2.30219823670438,77.024,,,
French Polynesia,PYF,OC,2017,-5.009799999999999,,,4.29263363103487,77.251,,,
French Polynesia,PYF,OC,2018,-4.5432,,,3.26774108990988,77.462,,,
French Polynesia,PYF,OC,2019,-4.0766,,,2.97002491067693,77.657,,,
French Polynesia,PYF,OC,2020,-3.61,,,-7.59987555401415,77.657,,,
Gabon,GAB,AF,1955,1.253,,,,,,,
Gabon,GAB,AF,1956,1.246,,,,,,,
Gabon,GAB,AF,1957,1.2389999999999999,,,,,,,
Gabon,GAB,AF,1958,1.232,,,,,,,
Gabon,GAB,AF,1959,1.2249999999999999,,,,,,,
Gabon,GAB,AF,1960,1.218,,,,39.694,,,
Gabon,GAB,AF,1961,1.7022,,,14.7668431868332,40.082,,,
Gabon,GAB,AF,1962,2.1864,,,7.44921159688671,40.56,,,
Gabon,GAB,AF,1963,2.6706,,,6.09243528403599,41.149,7.15833333249992,,
Gabon,GAB,AF,1964,3.1548,,,4.55445363440386,41.849,3.32840811900831,,
Gabon,GAB,AF,1965,3.639,,,8.33333566041171,42.651,2.43847369595921,,
Gabon,GAB,AF,1966,4.0648,,,4.50800456670004,43.528,3.6441113809677,,
Gabon,GAB,AF,1967,4.4906,,,4.11515285426293,44.442,1.97774154682664,,
Gabon,GAB,AF,1968,4.916399999999999,,,2.50880088058756,45.357,2.33560405929841,,
Gabon,GAB,AF,1969,5.3422,,,8.08291043381715,46.255,2.97513924739648,,
Gabon,GAB,AF,1970,5.768,,,8.67934217556071,47.125,3.81266490766791,,
Gabon,GAB,AF,1971,4.8084,,,10.2587309116899,47.967,3.86326089701567,,
Gabon,GAB,AF,1972,3.8487999999999998,,,11.3369706830662,48.793,3.48709164347888,,
Gabon,GAB,AF,1973,2.8891999999999998,,,10.1824336186273,49.612,6.20714116814338,,
Gabon,GAB,AF,1974,1.9295999999999998,,,39.4870951788448,50.425,12.0728041856619,,
Gabon,GAB,AF,1975,0.97,,,19.1901149100017,51.234,28.4529426372337,,
Gabon,GAB,AF,1976,1.067,,,35.6253379697775,52.041,20.1715644639721,,
Gabon,GAB,AF,1977,1.164,,,-12.582091168196,52.848,13.8525690862841,,
Gabon,GAB,AF,1978,1.2610000000000001,,,-24.0492060700073,53.652,10.7641690976807,,
Gabon,GAB,AF,1979,1.358,,,0.474405279722845,54.452,7.95269853751444,,
Gabon,GAB,AF,1980,1.455,,,2.55293715765217,55.252,12.3403592565602,,
Gabon,GAB,AF,1981,1.4214,,,5.09532927895786,56.061,8.70650214893007,,
Gabon,GAB,AF,1982,1.3878,,,-3.09752039780534,56.873,16.6857968797491,,
Gabon,GAB,AF,1983,1.3542,,,5.60824067925303,57.674,10.6719367588933,,
Gabon,GAB,AF,1984,1.3206,,,7.50890230839578,58.444,5.85714285714297,,
Gabon,GAB,AF,1985,1.287,,,-2.33294933269416,59.153,7.35492577597832,,
Gabon,GAB,AF,1986,1.2548,,,-0.803597733902933,59.767,6.2853551225645,,
Gabon,GAB,AF,1987,1.2226,,,-17.1460422148976,60.266,-0.946185688941432,,
Gabon,GAB,AF,1988,1.1904,,,12.8453532480867,60.633,-8.77611940298512,,
Gabon,GAB,AF,1989,1.1582,,,8.54530998982545,60.865,6.74083769633498,,
Gabon,GAB,AF,1990,1.126,62365.3425164445,0.613,5.19223727652398,60.965,7.72532188841208,,
Gabon,GAB,AF,1991,1.0974,61878.3074013191,0.618,6.11250348301178,60.944,-11.6861126920888,,
Gabon,GAB,AF,1992,1.0688,61143.3984061227,0.617,-3.09014565154393,60.833,-9.54291330336573,,
Gabon,GAB,AF,1993,1.0402,61401.4995941201,0.619,3.94655500790242,60.659,0.533746556474192,,
Gabon,GAB,AF,1994,1.0116,61802.2587006815,0.622,3.71275484108966,60.439,36.1162456962985,,
Gabon,GAB,AF,1995,0.983,62129.6112851889,0.624,4.97384776335103,60.175,9.64653104079614,,
Gabon,GAB,AF,1996,1.1172,63143.9605441492,0.626,3.62504902027987,59.854,0.68969337728165,,
Gabon,GAB,AF,1997,1.2513999999999998,62575.4193464427,0.628,5.73836739483843,59.479,3.97345007545301,,
Gabon,GAB,AF,1998,1.3856,62855.6303056941,0.63,3.47783358718901,59.066,1.44873854294598,,
Gabon,GAB,AF,1999,1.5198,63548.4862511986,0.625,-8.93262280230105,58.646,-1.93660397603628,,
Gabon,GAB,AF,2000,1.654,64227.3761039772,0.621,-1.88296639760897,58.264,0.504920025834855,30.0,53.13007736
Gabon,GAB,AF,2001,2.0814,64379.0370931623,0.624,2.13523342197423,57.968,2.13762052701467,29.5,50.79983521
Gabon,GAB,AF,2002,2.5088,63633.0925724509,0.626,-0.249033168543434,57.791,0.036682889397103,28.0,54.06824875
Gabon,GAB,AF,2003,2.9362,63429.2190059158,0.627,2.2473300115045,57.759,2.23535313551538,27.9,50.09150696
Gabon,GAB,AF,2004,3.3636,62403.4486005405,0.626,0.689543058464849,57.885,0.408205307439275,26.4,49.94593811
Gabon,GAB,AF,2005,3.791,59857.6021090948,0.632,2.67620333310926,58.181,3.70833333333304,26.7,52.13557053
Gabon,GAB,AF,2006,4.7232,58366.7764488648,0.632,-2.80657835569052,58.641,-1.40940136600983,27.3,51.14926529
Gabon,GAB,AF,2007,5.6554,57344.7197232988,0.637,6.00810802487668,59.229,5.03031883679953,26.6,50.51585007
Gabon,GAB,AF,2008,6.5876,56859.6980107119,0.639,-3.30843064878751,59.904,5.26430145575286,27.5,51.96376038
